timestamp,value_min,value_q05,value_q95,value_max,value_mean,value_median,value_std,value_skew,value_sum,value_last,value_count
2009-11-23 06:00:00,-27751.1,-25438.494921875,31071.225,35433.6,409.0917,704.2734985351562,18432.148933803335,0.15812328,552273.8,17678.2,1350
2009-11-23 12:00:00,-36205.1,-31741.6845703125,24789.3849609375,28491.9,291.81137,5637.159912109375,19197.783391965753,-0.43055615,393945.34,24622.8,1350
2009-11-23 18:00:00,-35685.1,-30434.09521484375,28500.929785156248,31522.9,868.8024,-655.2220153808594,19687.406822633144,-0.075487345,1.1728832e+06,29540.9,1350
2009-11-24 00:00:00,-29106.1,-24973.43017578125,33811.1015625,37258.1,657.4119,-4677.184814453125,19819.321531494315,0.3883979,887506.1,22492.2,1350
2009-11-24 06:00:00,-27676.8,-25452.749609375,30927.8396484375,35594.0,216.34286,624.0395202636719,18258.05005316121,0.1639144,292062.88,9651.81,1350
2009-11-24 12:00:00,-36178.3,-31651.34921875,24820.59521484375,28569.1,410.30765,5662.414794921875,19280.432460494943,-0.42391834,553915.3,21856.2,1350
2009-11-24 18:00:00,-35795.0,-30529.3400390625,28513.59013671875,31460.5,908.18176,-524.4744873046875,19745.763742902243,-0.08074426,1.2260454e+06,22611.0,1350
2009-11-25 00:00:00,-29147.7,-25025.194921875,33721.194140625,37261.1,557.1564,-4767.81494140625,19696.980234540504,0.39033824,752161.1,11211.9,1350
2009-11-25 06:00:00,-27593.6,-25374.14560546875,30988.799609374997,35671.3,160.62196,637.4120178222656,18186.825636604048,0.17636468,216839.64,9556.72,1350
2009-11-25 12:00:00,-36124.9,-31696.67978515625,24839.33974609375,28741.5,565.69635,5833.2900390625,19386.07601895522,-0.42444503,763690.06,20180.3,1350
2009-11-25 18:00:00,-35860.4,-30648.1845703125,28440.59560546875,31371.4,855.67303,-456.1289978027344,19712.191995675625,-0.086706996,1.1551586e+06,13327.7,1350
2009-11-26 00:00:00,-29233.9,-25110.5904296875,33613.594140625,37240.3,415.45844,-4803.469970703125,19621.244696245056,0.40423933,560868.9,2906.24,1350
2009-11-26 06:00:00,-27522.3,-25335.844921875,31086.070605468747,35769.4,200.70866,479.91648864746094,18219.928721226795,0.17876446,270956.7,13247.5,1350
2009-11-26 12:00:00,-36047.6,-31592.99560546875,24818.19521484375,28851.4,646.8478,5816.940185546875,19412.397760388467,-0.42299396,873244.5,17666.3,1350
2009-11-26 18:00:00,-35922.8,-30672.399609375,28405.24013671875,31303.0,740.36163,-365.49749755859375,19632.895443134363,-0.08458077,999488.2,944.974,1350
2009-11-27 00:00:00,-29248.7,-25181.59013671875,33562.77421875,37267.1,344.5497,-4828.72998046875,19597.75095964714,0.4143206,465142.1,-2897.24,1350
2009-11-27 06:00:00,-27439.1,-25290.94443359375,31147.004785156245,35888.2,381.6352,897.4284973144531,18291.55430151257,0.16172236,515207.5,14525.3,1350
2009-11-27 12:00:00,-35979.2,-31613.77060546875,24801.715429687498,28997.0,646.1151,5849.6298828125,19399.94481029769,-0.4201153,872255.44,11384.3,1350
2009-11-27 18:00:00,-36003.0,-30816.2349609375,28348.194921874998,31237.6,475.4874,-885.5150146484375,19606.297393227924,-0.059276134,641908.0,-11178.9,1350
2009-11-28 00:00:00,-29311.1,-25308.930078125,33445.295507812494,37195.7,333.5059,-4742.554931640625,19592.578525238117,0.41018876,450232.97,-7788.37,1350
2009-11-28 06:00:00,-27474.7,-25351.2896484375,31235.59013671875,36010.1,565.9402,1583.875,18367.952398183214,0.13856256,764019.25,8121.43,1350
2009-11-28 12:00:00,-35887.1,-31444.694921875,24736.9349609375,29089.2,569.75366,5568.81005859375,19322.72784591169,-0.4111928,769167.44,3874.99,1350
2009-11-28 18:00:00,-36101.1,-30933.87060546875,28316.384863281248,31154.4,216.75484,-1481.3049926757812,19669.07812237927,-0.033558052,292619.03,-15446.0,1350
2009-11-29 00:00:00,-29346.8,-25360.53486328125,33394.725781249996,37157.1,373.70853,-4907.47998046875,19556.796021695704,0.40425265,504506.5,-13229.2,1350
2009-11-29 06:00:00,-27433.1,-25370.7404296875,31371.4845703125,36111.1,724.9618,1892.9200439453125,18346.98415776261,0.12416546,978698.44,-3452.91,1350
2009-11-29 12:00:00,-35806.9,-31416.4599609375,24634.99921875,29208.0,541.19543,5515.320068359375,19295.244127711583,-0.40443236,730613.9,-4065.05,1350
2009-11-29 18:00:00,-36130.8,-30977.74013671875,28292.469824218748,31083.1,40.762936,-2005.7850341796875,19737.07745194391,-0.018561319,55029.96,-12845.9,1350
2009-11-30 00:00:00,-29370.6,-25423.77939453125,33285.2294921875,37106.6,363.10043,-4914.905029296875,19554.003208261438,0.40064418,490185.6,-15936.3,1350
2009-11-30 06:00:00,-27427.2,-25374.14560546875,31466.12421875,36212.1,798.13214,1829.0350341796875,18327.238910052947,0.12475016,1.0774784e+06,-13796.8,1350
2009-11-30 12:00:00,-35699.9,-31316.96474609375,24581.844921875,29383.4,554.6938,5602.985107421875,19267.163996261137,-0.40315413,748836.6,-12679.5,1350
2009-11-30 18:00:00,-36166.5,-31152.45,28245.544921875,31014.8,9.71674,-1878.0050048828125,19752.845776591075,-0.02273955,13117.599,-9482.14,1350
2009-12-01 00:00:00,-29406.2,-25533.59560546875,33192.53984375,37056.1,281.5015,-4963.93505859375,19601.35517620251,0.39967412,380027.0,-18055.0,1350
2009-12-01 06:00:00,-27385.6,-25328.53974609375,31518.319921874998,36295.3,777.69147,1681.9349975585938,18352.106676150263,0.13251752,1.0498835e+06,-22102.2,1350
2009-12-01 12:00:00,-35601.9,-31261.04521484375,24504.24521484375,29517.1,561.6773,5571.780029296875,19244.479082520847,-0.40049937,758264.4,-22482.6,1350
2009-12-01 18:00:00,-36228.9,-31199.99482421875,28183.44560546875,30943.5,100.30955,-1759.1449584960938,19697.902215118425,-0.036810376,135417.89,-12263.5,1350
2009-12-02 00:00:00,-29453.8,-25603.59013671875,33093.894140625,36978.8,151.12949,-5072.39501953125,19687.047829291147,0.39712447,204024.81,-22019.0,1350
2009-12-02 06:00:00,-27908.6,-25547.98017578125,31597.49921875,36363.7,716.06665,1668.5599975585938,18448.87733416494,0.12999813,966689.94,-27908.6,1350
2009-12-02 12:00:00,-35500.8,-31337.57978515625,24397.3,29671.6,538.9323,5720.364990234375,19270.100923451606,-0.40018487,727558.6,-32196.5,1350
2009-12-02 18:00:00,-36249.7,-31220.49560546875,28172.550390625,30881.1,219.1576,-1680.4000244140625,19561.090589051608,-0.037125565,295862.75,-22497.4,1350
2009-12-03 00:00:00,-29519.2,-25622.14482421875,33036.044140625,36922.4,68.67834,-5173.429931640625,19767.51090803541,0.38920432,92715.75,-24782.5,1350
2009-12-03 06:00:00,-28609.9,-25751.30078125,31730.19521484375,36435.0,669.64374,1508.094970703125,18534.4073560906,0.124332674,904019.06,-27807.6,1350
2009-12-03 12:00:00,-36291.3,-32246.99482421875,24317.344921875,29778.6,463.33917,5787.224853515625,19397.106965347517,-0.41211903,625507.9,-36291.3,1350
2009-12-03 18:00:00,-36258.6,-30303.4853515625,28127.834570312498,30788.9,323.79773,-1585.3099975585938,19405.54550509518,-0.022373077,437126.94,-29406.2,1350
2009-12-04 00:00:00,-29548.9,-25056.08525390625,32969.3396484375,36839.1,91.227615,-5192.744873046875,19722.776132734205,0.39192423,123157.28,-24152.6,1350
2009-12-04 06:00:00,-28523.7,-25861.93017578125,31768.835351562495,36497.4,655.7737,1460.550048828125,18552.089617471484,0.130338,885294.5,-24420.0,1350
2009-12-04 12:00:00,-36297.2,-32587.994921875,24190.89521484375,29888.5,362.1081,5808.025146484375,19541.00633865581,-0.42285687,488845.9,-31735.9,1350
2009-12-04 18:00:00,-34514.3,-29788.249609375,28089.94013671875,30711.7,389.8072,-1464.9649658203125,19294.189678299732,-0.010452268,526239.7,-26354.5,1350
2009-12-05 00:00:00,-28440.5,-24726.099609375,32913.9455078125,36764.9,170.93454,-5210.570068359375,19619.737052986908,0.40339,230761.62,-19359.5,1350
2009-12-05 06:00:00,-28505.9,-25883.65,31818.175390624998,36577.6,654.4945,1377.3400268554688,18582.59598491141,0.13360317,883567.6,-21897.2,1350
2009-12-05 12:00:00,-36276.4,-32499.4396484375,24081.2400390625,30025.2,325.98022,5894.204833984375,19608.120457377292,-0.4216986,440073.3,-21332.6,1350
2009-12-05 18:00:00,-34645.0,-29650.7904296875,28066.4404296875,30634.4,438.39594,-1341.64501953125,19239.22966278848,-0.011878051,591834.5,-18640.4,1350
2009-12-06 00:00:00,-28511.8,-24723.399609375,32883.4404296875,36758.9,263.11282,-5320.52001953125,19539.328593275328,0.40623033,355202.3,-11134.3,1350
2009-12-06 06:00:00,-28300.8,-25793.32939453125,31935.969921874996,36738.1,606.4222,1303.0549926757812,18642.661305813323,0.14535843,818669.94,-16732.7,1350
2009-12-06 12:00:00,-36365.5,-32306.74521484375,24046.64560546875,30007.4,382.33966,5910.550048828125,19517.119300047838,-0.42682147,516158.53,-9868.44,1350
2009-12-06 18:00:00,-34829.3,-29809.050390625,28017.04521484375,30572.0,461.33908,-1225.7550048828125,19233.288795767214,-0.023270566,622807.75,-11184.8,1350
2009-12-07 00:00:00,-28595.0,-24735.0,32816.145703125,36669.8,353.43747,-5146.68505859375,19489.54538465076,0.39736965,477140.6,-3310.28,1350
2009-12-07 06:00:00,-28280.0,-25735.39521484375,32010.729785156247,36806.5,536.537,1227.280029296875,18692.23958816193,0.15983821,724324.94,-6757.25,1350
2009-12-07 12:00:00,-36338.8,-32177.59443359375,24096.09560546875,30167.9,459.81616,5883.800048828125,19473.65627608072,-0.4343389,620751.8,-2258.36,1350
2009-12-07 18:00:00,-34957.0,-29922.5345703125,27992.24013671875,30500.7,427.83102,-1132.1499633789062,19251.94444438665,-0.027430668,577571.9,-4029.39,1350
2009-12-08 00:00:00,-28657.4,-24739.59521484375,32741.139746093748,36604.4,428.6395,-4371.1201171875,19472.208850811483,0.38461903,578663.3,621.068,1350
2009-12-08 06:00:00,-28205.7,-25718.84482421875,32126.19921875,36854.0,529.8214,1204.989990234375,18694.117317919394,0.16962385,715258.94,3120.2,1350
2009-12-08 12:00:00,-36318.0,-32040.65,24274.09443359375,30257.0,476.5164,6056.155029296875,19459.291768560237,-0.43321818,643297.1,820.167,1350
2009-12-08 18:00:00,-35093.7,-29960.86513671875,27936.49921875,30426.4,442.9819,-1160.3800048828125,19258.80657753881,-0.03688305,598025.56,4929.91,1350
2009-12-09 00:00:00,-28705.0,-24712.84921875,32680.550390625,36509.3,451.20227,-4374.0849609375,19464.39297391597,0.37744743,609123.06,4787.28,1350
2009-12-09 06:00:00,-28202.8,-25693.45078125,32240.289648437498,36886.7,584.68945,1209.4500122070312,18715.693987223585,0.16775844,789330.75,10436.3,1350
2009-12-09 12:00:00,-36276.4,-31851.80078125,24358.400390625,30393.7,415.7762,5415.77490234375,19426.157764072606,-0.42181763,561297.9,5485.61,1350
2009-12-09 18:00:00,-35188.8,-30071.86943359375,27909.88525390625,30367.0,514.54626,-1032.6050109863281,19299.451748171003,-0.056037627,694637.44,15523.7,1350
2009-12-10 00:00:00,-28773.3,-24718.79443359375,32642.925,36458.8,436.13733,-4457.2900390625,19469.338432926674,0.3768775,588785.4,14124.1,1350
2009-12-10 06:00:00,-28110.6,-25617.68486328125,32301.380566406242,36934.2,641.60675,1127.72998046875,18750.51581999682,0.1698072,866169.1,17592.0,1350
2009-12-10 12:00:00,-36252.6,-31819.25439453125,24540.030566406247,30488.8,378.40738,5433.60009765625,19401.17038008469,-0.41612425,510849.97,13794.2,1350
2009-12-10 18:00:00,-35310.7,-30194.24443359375,27878.34921875,30274.8,643.8115,-900.3725280761719,19389.883684826247,-0.07129693,869145.56,22162.3,1350
2009-12-11 00:00:00,-28817.9,-24752.6845703125,32550.6396484375,36354.8,446.05774,-4484.034912109375,19467.008731809976,0.37356877,602177.94,25654.0,1350
2009-12-11 06:00:00,-28042.3,-25604.78017578125,32371.45078125,37005.6,669.21484,1043.0400085449219,18785.032658159394,0.17747752,903440.06,25924.4,1350
2009-12-11 12:00:00,-36258.6,-31784.3599609375,24626.229785156247,30563.1,326.97305,5457.375,19334.74011330188,-0.41643426,441413.62,21175.7,1350
2009-12-11 18:00:00,-35450.3,-30229.36943359375,27816.724609374996,30215.4,713.1663,-824.5985107421875,19470.2923350493,-0.07833316,962774.5,25496.5,1350
2009-12-12 00:00:00,-28892.2,-24796.36513671875,32655.399609375,36259.7,525.37164,-4601.409912109375,19576.69634830674,0.37600958,709251.7,34646.1,1350
2009-12-12 06:00:00,-28039.3,-25614.999609375,32130.475390624997,37032.3,642.4472,928.6304931640625,18777.417996609598,0.18031274,867303.75,30687.9,1350
2009-12-12 12:00:00,-36157.5,-31717.79443359375,24254.024609375,30679.0,249.86134,5574.755126953125,19216.455532916618,-0.4261438,337312.8,25113.1,1350
2009-12-12 18:00:00,-35503.8,-30304.375390625,27895.14482421875,30158.9,739.6082,-778.5400085449219,19541.753061740423,-0.07804566,998471.1,29600.3,1350
2009-12-13 00:00:00,-28948.6,-24870.32021484375,33244.044140625,37097.7,636.28143,-4591.0048828125,19765.740836057576,0.3888675,858979.94,36758.9,1350
2009-12-13 06:00:00,-27893.7,-25542.194921875,31618.914746093746,36580.6,552.99475,830.5669860839844,18612.826343261964,0.16531493,746542.94,24946.7,1350
2009-12-13 12:00:00,-36133.8,-31585.99560546875,24278.099609375,28390.8,230.4306,5601.5,19138.790516411744,-0.43322584,311081.3,25793.6,1350
2009-12-13 18:00:00,-35610.8,-30435.5603515625,28281.7904296875,31549.7,793.3274,-711.6804809570312,19631.730453581724,-0.073961526,1.070992e+06,31499.1,1350
2009-12-14 00:00:00,-28978.3,-24922.19921875,33715.725781249996,37169.0,688.1759,-4614.780029296875,19821.089428660875,0.39198458,929037.5,29855.8,1350
2009-12-14 06:00:00,-27715.4,-25411.49482421875,30905.255566406246,35540.5,360.55847,649.2984924316406,18361.441191860937,0.15526956,486753.94,13660.5,1350
2009-12-14 12:00:00,-36098.1,-31647.80078125,24700.64482421875,28441.4,314.7742,5589.614990234375,19162.137942365036,-0.42518678,424945.2,23564.9,1350
2009-12-14 18:00:00,-35714.8,-30487.9845703125,28547.29560546875,31517.0,867.303,-600.2484741210938,19719.651031875146,-0.07513107,1.170859e+06,27332.9,1350
2009-12-15 00:00:00,-29025.9,-24981.325390625,33699.819140625,37180.9,610.84326,-4749.98486328125,19739.135294594733,0.38769108,824638.4,18011.0,1350
2009-12-15 06:00:00,-27638.2,-25390.2349609375,30965.734960937498,35656.4,190.42859,525.9760131835938,18222.739177179497,0.17063881,257078.6,8843.53,1350
2009-12-15 12:00:00,-36032.7,-31620.799609375,24767.9404296875,28616.7,441.732,5708.474853515625,19274.406656412782,-0.41991806,596338.2,21095.5,1350
2009-12-15 18:00:00,-35780.2,-30534.9404296875,28512.7853515625,31451.6,882.79724,-491.78749084472656,19745.71315502187,-0.07994581,1.1917762e+06,19446.3,1350
2009-12-16 00:00:00,-29052.6,-25027.39013671875,33630.10078125,37210.6,483.22638,-4738.10009765625,19625.317829431602,0.3956902,652355.6,7809.41,1350
2009-12-16 06:00:00,-27522.3,-25360.780078125,31108.090429687498,35766.4,169.00424,454.6575012207031,18201.694090755107,0.18226072,228155.72,10798.9,1350
2009-12-16 12:00:00,-35991.1,-31619.99482421875,24746.78017578125,28747.4,578.98016,5733.735107421875,19352.34744328055,-0.41981483,781623.25,19657.3,1350
2009-12-16 18:00:00,-35857.4,-30617.5654296875,28462.19921875,31395.1,810.17456,-435.3284912109375,19696.52396278516,-0.08449164,1.0937356e+06,9012.92,1350
2009-12-17 00:00:00,-29141.8,-25086.7896484375,33590.7412109375,37225.5,367.30545,-4761.875,19584.62758901846,0.4113507,495862.34,410.083,1350
2009-12-17 06:00:00,-27442.1,-25275.09560546875,31190.799609374997,35885.3,267.68402,353.62249755859375,18250.66058313768,0.17731842,361373.44,14418.3,1350
2009-12-17 12:00:00,-35913.9,-31500.9853515625,24757.44482421875,28854.4,639.97,5724.820068359375,19368.581589269517,-0.41795465,863959.5,15612.9,1350
2009-12-17 18:00:00,-35913.9,-30702.10078125,28425.925781249996,31350.6,612.84674,-618.0775146484375,19630.009945621467,-0.070891246,827343.06,-4243.34,1350
2009-12-18 00:00:00,-29204.2,-25190.39921875,33525.0388671875,37222.5,315.1021,-4744.044921875,19589.13190355469,0.4170243,425387.84,-4689.07,1350
2009-12-18 06:00:00,-27394.5,-25275.9845703125,31183.005078124996,35980.3,467.8715,1121.7849731445312,18323.0356149612,0.15629578,631626.5,12997.9,1350
2009-12-18 12:00:00,-35863.4,-31411.5400390625,24747.325390625,29017.8,607.61255,5727.794921875,19336.40531009584,-0.41223752,820276.94,8406.71,1350
2009-12-18 18:00:00,-35970.3,-30805.224609375,28382.200390625,31273.3,351.6887,-1109.864990234375,19629.770013688685,-0.04328127,474779.75,-13909.7,1350
2009-12-19 00:00:00,-29257.7,-25224.83974609375,33445.3837890625,37225.5,348.09018,-4920.85009765625,19574.554454717974,0.4114734,469921.75,-9978.39,1350
2009-12-19 06:00:00,-27308.3,-25255.0,31273.569824218746,36108.1,667.3086,1707.1950073242188,18340.73083626564,0.13470455,900866.6,3996.83,1350
2009-12-19 12:00:00,-35780.2,-31401.475390625,24705.18056640625,29124.8,557.63513,5329.599853515625,19290.03508719866,-0.40313396,752807.44,906.343,1350
2009-12-19 18:00:00,-36050.6,-30864.83974609375,28352.3849609375,31193.1,121.096344,-1827.489990234375,19700.25223010692,-0.021278897,163480.06,-15113.2,1350
2009-12-20 00:00:00,-29296.3,-25318.12939453125,33424.424999999996,37210.6,369.18176,-5021.880126953125,19558.915208358827,0.40898165,498395.38,-14768.5,1350
2009-12-20 06:00:00,-27251.9,-25189.24013671875,31411.075781249998,36206.2,800.98694,1852.8049926757812,18290.23222762909,0.12778997,1.0813324e+06,-7651.68,1350
2009-12-20 12:00:00,-35723.7,-31362.999609374998,24669.050390625,29276.4,552.5869,5518.294921875,19284.04779028451,-0.39850444,745992.4,-7351.56,1350
2009-12-20 18:00:00,-36095.1,-31009.79560546875,28320.230078124998,31124.7,5.366786,-1956.75,19757.386305312848,-0.014135631,7245.161,-11217.5,1350
2009-12-21 00:00:00,-29329.0,-25386.65986328125,33357.1302734375,37198.7,333.738,-5035.255126953125,19587.26968715881,0.40747365,450546.3,-16685.1,1350
2009-12-21 06:00:00,-27121.1,-25164.24521484375,31467.63525390625,36339.9,826.7282,1681.9349975585938,18272.064688922008,0.1365539,1.1160831e+06,-16919.9,1350
2009-12-21 12:00:00,-35634.6,-31294.49013671875,24607.080078124996,29374.4,567.4031,5418.7451171875,19245.290410026006,-0.39722547,765994.2,-16423.6,1350
2009-12-21 18:00:00,-36136.7,-31056.04521484375,28293.98974609375,31083.1,13.6038885,-1912.1749877929688,19756.808832174498,-0.022208648,18365.25,-9550.49,1350
2009-12-22 00:00:00,-29382.5,-25452.175390625,33287.1794921875,37163.1,224.82207,-5179.375,19663.12976175052,0.40730593,303509.78,-19555.6,1350
2009-12-22 06:00:00,-27115.2,-25170.45078125,31552.210253906247,36426.1,788.6826,1576.4450073242188,18334.157111708322,0.14134368,1.0647215e+06,-24636.9,1350
2009-12-22 12:00:00,-35503.8,-31229.580078125,24513.440625,29555.7,573.79767,5550.97998046875,19238.142248112017,-0.3937673,774053.06,-26384.2,1349
2009-12-22 18:00:00,-36160.5,-31196.2896484375,28255.935351562497,30994.0,125.31443,-1797.7750244140625,19663.085981795768,-0.03353365,169174.48,-15553.0,1350
2009-12-23 00:00:00,-29424.1,-25544.84921875,33229.055273437494,37160.1,106.33713,-5333.89013671875,19775.909724957604,0.4038093,143555.12,-23382.9,1350
2009-12-23 06:00:00,-28286.0,-25414.39521484375,31618.730078124998,36580.6,722.9823,1438.2650146484375,18426.883862775,0.14080986,976026.1,-28286.0,1350
2009-12-23 12:00:00,-35414.7,-31683.0400390625,24485.9853515625,29659.7,529.6299,5565.840087890625,19301.634086505932,-0.39769685,715000.3,-34633.1,1350
2009-12-23 18:00:00,-36219.9,-30827.7896484375,28219.3900390625,30952.4,243.5082,-1723.4850463867188,19515.532559657295,-0.026610706,328736.06,-26048.4,1350
2009-12-24 00:00:00,-29495.4,-25491.394921875,33204.8984375,37115.5,67.03816,-5359.150146484375,19823.433722679805,0.39769322,90501.52,-24868.7,1350
2009-12-24 06:00:00,-28250.3,-25609.675390625,31763.025390624996,36640.0,686.43365,1359.5150146484375,18486.04877414233,0.14033782,926685.44,-26345.6,1350
2009-12-24 12:00:00,-36205.1,-32321.30078125,24371.734960937498,29775.6,438.5631,5674.30517578125,19438.508059184463,-0.41199937,592060.2,-35500.8,1350
2009-12-24 18:00:00,-35257.2,-30134.72978515625,28176.279394531248,30863.2,336.94858,-1576.3949584960938,19361.807867873664,-0.010744257,454880.56,-29263.6,1350
2009-12-25 00:00:00,-29115.0,-24807.95078125,33101.1447265625,37059.0,114.00876,-5412.639892578125,19742.64542664569,0.4067602,153911.83,-22806.5,1350
2009-12-25 06:00:00,-28167.1,-25640.53974609375,31885.74521484375,36758.9,653.67676,1262.9400024414062,18519.463844613314,0.15015984,882463.6,-23326.5,1350
2009-12-25 12:00:00,-36219.9,-32388.78017578125,24263.544921875,29879.6,341.17834,5715.91015625,19541.42586452231,-0.41820413,460590.78,-28431.6,1350
2009-12-25 18:00:00,-34526.2,-29647.7,28168.24521484375,30800.8,391.4643,-1439.7049560546875,19280.908119899857,-0.0038419412,528476.8,-23733.6,1350
2009-12-26 00:00:00,-28395.9,-24601.30078125,33024.145703125,36993.7,201.84804,-5437.89501953125,19633.924618223897,0.4153429,272494.84,-16625.7,1350
2009-12-26 06:00:00,-28051.2,-25579.4904296875,31936.240039062493,36839.1,642.3925,1117.324951171875,18557.471556213837,0.15611292,867229.94,-20512.5,1350
2009-12-26 12:00:00,-36234.8,-32223.544921875,24172.04443359375,29948.0,338.62637,5742.64990234375,19523.40821823034,-0.41741738,457145.6,-17124.9,1350
2009-12-26 18:00:00,-34624.2,-29673.08017578125,28098.89443359375,30705.7,435.78036,-1424.8499755859375,19228.855936022206,-0.0095185945,588303.5,-15853.1,1350
2009-12-27 00:00:00,-28458.3,-24619.6896484375,32987.32421875,36922.4,281.3322,-5573.10009765625,19552.985461245076,0.41375387,379798.5,-8023.12,1350
2009-12-27 06:00:00,-28048.2,-25583.49560546875,32107.47939453125,36949.1,563.21216,1048.97998046875,18632.065676835573,0.16762525,760336.44,-13609.6,1350
2009-12-27 12:00:00,-36217.0,-32084.14482421875,24090.1404296875,30132.2,411.97235,5858.5400390625,19468.960538577987,-0.42168096,556162.7,-6599.76,1350
2009-12-27 18:00:00,-34766.9,-29742.8900390625,28094.59013671875,30631.4,430.78445,-1210.89501953125,19237.499405769784,-0.017017746,581559.0,-8670.92,1350
2009-12-28 00:00:00,-28529.6,-24641.550390625,32946.3265625,36833.2,372.1437,-5020.39501953125,19509.230347872344,0.40208527,502394.0,-1571.94,1350
2009-12-28 06:00:00,-28063.1,-25569.2400390625,32228.520214843746,37014.5,507.12473,967.2630004882812,18679.4307584688,0.18125963,684618.4,-3131.99,1350
2009-12-28 12:00:00,-36172.4,-31901.29560546875,24170.09443359375,30268.9,460.7373,5815.454833984375,19418.069965201794,-0.42628255,621995.4,-968.718,1350
2009-12-28 18:00:00,-34885.7,-29840.6853515625,28051.770605468748,30560.1,389.70096,-1304.5,19253.879438712647,-0.02039762,526096.3,-1384.73,1350
2009-12-29 00:00:00,-28574.2,-24647.45078125,32823.15,36717.3,432.2216,-4528.60986328125,19487.148265116928,0.39024684,583499.1,1634.39,1350
2009-12-29 06:00:00,-28021.5,-25541.7349609375,32240.420605468746,37038.2,535.94507,1248.0799560546875,18691.935363948865,0.18390985,723525.9,5827.34,1350
2009-12-29 12:00:00,-36098.1,-31761.34921875,24353.04521484375,30426.4,446.80032,5922.43505859375,19409.52216737272,-0.4194319,603180.44,1916.69,1350
2009-12-29 18:00:00,-34954.1,-29970.09560546875,28003.79482421875,30485.8,423.98444,-1231.6950073242188,19263.07424003311,-0.03239664,572379.0,8537.46,1350
2009-12-30 00:00:00,-28639.6,-24623.69482421875,32780.1984375,36637.1,438.63977,-4528.610107421875,19481.322586792103,0.38593432,592163.7,7417.16,1350
2009-12-30 06:00:00,-28000.7,-25566.5400390625,32355.730078124998,37091.7,589.3312,1005.8909912109375,18733.916854244966,0.18278693,795597.06,12697.7,1350
2009-12-30 12:00:00,-36059.5,-31620.3,24535.89443359375,30563.1,391.4156,5299.880126953125,19386.839586981874,-0.40882045,528411.06,8073.89,1350
2009-12-30 18:00:00,-35075.9,-29957.43525390625,27971.9845703125,30420.5,530.0948,-1141.0700073242188,19325.708110452968,-0.05212603,715627.94,18441.9,1350
2009-12-31 00:00:00,-28687.1,-24645.80078125,32719.03486328125,36518.2,420.88788,-4588.03515625,19464.140821405344,0.38417038,568198.6,18052.6,1350
2009-12-31 06:00:00,-27962.1,-25525.400390625,32482.425,37115.5,650.32544,967.2615051269531,18778.813076696995,0.18409507,877939.3,20447.7,1350
2009-12-31 12:00:00,-36011.9,-31650.33974609375,24711.8400390625,30696.8,345.16367,5417.260009765625,19345.655299600763,-0.40325567,465970.94,16557.9,1350
2009-12-31 18:00:00,-35174.0,-30053.18056640625,27945.2853515625,30358.0,630.7417,-1074.2050170898438,19421.253773456123,-0.06252992,851501.3,23395.5,1350
2010-01-01 00:00:00,-28737.6,-24712.09013671875,32683.49560546875,36458.8,453.97537,-4637.06982421875,19500.2992845464,0.38169855,612866.75,29335.8,1350
2010-01-01 06:00:00,-27905.6,-25491.694921875,32564.43525390625,37210.6,653.1788,955.375,18800.704445650845,0.19331138,881791.4,28527.5,1350
2010-01-01 12:00:00,-36000.1,-31593.45556640625,24610.349999999995,30794.9,291.05005,5414.2900390625,19270.810947349855,-0.40721592,392917.56,22946.8,1350
2010-01-01 18:00:00,-35289.9,-30199.599609375,27898.14482421875,30274.8,691.2182,-980.60400390625,19494.44605663041,-0.06858631,933144.56,26881.3,1350
2010-01-02 00:00:00,-28791.1,-24779.4396484375,32873.995703125,36518.2,555.2698,-4739.5849609375,19662.047345013438,0.388457,749614.2,36518.2,1350
2010-01-02 06:00:00,-27819.4,-25470.89521484375,32162.68974609375,37234.4,613.6388,720.6174926757812,18743.030833889316,0.19155262,828412.4,30185.7,1350
2010-01-02 12:00:00,-35958.4,-31620.730078125,24401.459960937496,29897.4,228.71796,5470.75,19164.85668758402,-0.4204404,308769.25,25778.8,1350
2010-01-02 18:00:00,-35417.6,-30277.02939453125,28012.69521484375,30904.8,737.9053,-910.7729797363281,19575.299301889998,-0.06827563,996172.1,30904.8,1350
2010-01-03 00:00:00,-28865.4,-24815.6849609375,33658.32949218749,37302.7,653.3586,-4770.784912109375,19816.2387045485,0.4004224,882034.06,35504.9,1350
2010-01-03 06:00:00,-27715.4,-25415.3400390625,31510.020605468748,35617.8,484.4888,690.9010009765625,18542.298201229285,0.17155431,654059.9,21089.6,1350
2010-01-03 12:00:00,-35943.6,-31596.975,24689.98017578125,28601.8,239.8669,5451.43505859375,19118.895151257206,-0.4208903,323820.3,25318.2,1350
2010-01-03 18:00:00,-35506.8,-30330.4845703125,28480.54521484375,31647.7,817.98553,-742.8819885253906,19667.851120885793,-0.06741041,1.1042805e+06,30824.6,1350
2010-01-04 00:00:00,-28924.8,-24856.524609375,33832.1447265625,37374.0,657.8316,-4769.300048828125,19830.592366273155,0.3988385,888072.7,26016.5,1350
2010-01-04 06:00:00,-27578.7,-25361.8400390625,31087.144433593745,35784.2,274.86496,514.0899963378906,18313.492879933277,0.1719461,371067.7,10962.3,1350
2010-01-04 12:00:00,-35913.9,-31514.6595703125,24796.82021484375,28729.6,341.17633,5545.0400390625,19192.38158611334,-0.41163197,460588.06,22566.5,1350
